date;node;edge;user_node;user_edge;node_descrip;node_user_descrip;node_size;url
Tue Jan 05 16:21:04 +0000 2016;684409288417218560;('684409288417218560', '684395603355406336');291007562;('291007562', '4203753003');RT @ataxatax: Украинские дети в европейских борделях – экзотический бизнес украинских чиновников https://t.co/nIKtBVeNEN #украина;ArsMn;;http://od-novorossia.livejournal.com/1587660.html
Tue Jan 05 15:26:41 +0000 2016;684395603355406336;;4203753003;;Украинские дети в европейских борделях – экзотический бизнес украинских чиновников https://t.co/nIKtBVeNEN #украина;ataxatax;;http://od-novorossia.livejournal.com/1587660.html
Tue Jan 05 15:39:55 +0000 2016;684398931678228480;('684398931678228480', '684395603355406336');3717855676;('3717855676', '4203753003');RT @ataxatax: Украинские дети в европейских борделях – экзотический бизнес украинских чиновников https://t.co/nIKtBVeNEN #украина;p170598;;http://od-novorossia.livejournal.com/1587660.html
Sun Jan 03 13:42:16 +0000 2016;683644549118472192;('683644549118472192', '683274066099355648');1970564288;('1970564288', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;777_dron;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:10:06 +0000 2016;683274066099355648;;20510157;;Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;ntvru;;http://www.ntv.ru/novosti/1590063/
Sun Jan 03 13:22:01 +0000 2016;683639452992929792;('683639452992929792', '683274066099355648');1331925517;('1331925517', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;LikaVed;;http://www.ntv.ru/novosti/1590063/
Sun Jan 03 13:12:32 +0000 2016;683637066031304705;('683637066031304705', '683274066099355648');2686143307;('2686143307', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;SollyZero;;http://www.ntv.ru/novosti/1590063/
Sun Jan 03 13:11:50 +0000 2016;683636891044999168;('683636891044999168', '683274066099355648');403551880;('403551880', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;olegnovok;;http://www.ntv.ru/novosti/1590063/
Sun Jan 03 13:07:35 +0000 2016;683635819001835520;('683635819001835520', '683274066099355648');2776887936;('2776887936', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;GreyJackRussell;;http://www.ntv.ru/novosti/1590063/
Sun Jan 03 13:07:13 +0000 2016;683635729205997568;('683635729205997568', '683274066099355648');1336242338;('1336242338', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;lubava61;;http://www.ntv.ru/novosti/1590063/
Sun Jan 03 13:04:44 +0000 2016;683635103713636352;('683635103713636352', '683274066099355648');290533460;('290533460', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;CloudletN;;http://www.ntv.ru/novosti/1590063/
Sun Jan 03 02:59:32 +0000 2016;683482799291105280;('683482799291105280', '683393383990190080');16263066;('16263066', '2696526816');"RT @oliv917: Exploration DND found Turkish mercenaries on the outskirts of Donbass

https://t.co/VFWGxPyslL #eupol #cndpoli #svpol #auspol …";drskantze;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 21:04:14 +0000 2016;683393383990190080;;2696526816;;"Exploration DND found Turkish mercenaries on the outskirts of Donbass

https://t.co/VFWGxPyslL #eupol #cndpoli #svpol #auspol #serbia #polen";oliv917;;http://www.ntv.ru/novosti/1590063/
Sun Jan 03 02:39:02 +0000 2016;683477638556594178;('683477638556594178', '683323093029392386');2465359790;('2465359790', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";Pessiministern;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 16:24:55 +0000 2016;683323093029392386;;845804107;;"#DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t.co/h6b1lyNzdi";Russ_Warrior;;http://www.ntv.ru/novosti/1590063/
Sun Jan 03 02:14:44 +0000 2016;683471523450077185;('683471523450077185', '683323093029392386');2800466323;('2800466323', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";porridgeisgood;;http://www.ntv.ru/novosti/1590063/
Sun Jan 03 01:22:09 +0000 2016;683458293562511360;('683458293562511360', '683323093029392386');369028288;('369028288', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";br_green_heart;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 22:39:28 +0000 2016;683417351010828288;('683417351010828288', '683323093029392386');270134005;('270134005', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";docmorry;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 22:21:59 +0000 2016;683412950992945152;('683412950992945152', '683274066099355648');440857558;('440857558', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;AV_Igonin;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 21:01:56 +0000 2016;683392804429651968;('683392804429651968', '683316713790767104');2696526816;('2696526816', '462014037');RT @DeepSeaCaptain: Разведка ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/CdHr41FbRj;oliv917;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 15:59:34 +0000 2016;683316713790767104;;462014037;;Разведка ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/CdHr41FbRj;DeepSeaCaptain;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 20:48:12 +0000 2016;683389350877523968;('683389350877523968', '683274066099355648');3098436081;('3098436081', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;BFRYdQMkgTQTDVw;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 20:37:50 +0000 2016;683386739956838400;('683386739956838400', '683316713790767104');2432086843;('2432086843', '462014037');RT @DeepSeaCaptain: Разведка ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/CdHr41FbRj;Inthepeninsula;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 20:34:20 +0000 2016;683385858951659521;('683385858951659521', '683385477093801984');515281693;('515281693', '2318647908');RT @pravda60: Разведка ДНР обнаружила турецких наемников на подступах к Донбассу // НТВ.Ru https://t.co/Rx4Yt7tVC7;Neringa285;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 20:32:49 +0000 2016;683385477093801984;;2318647908;;Разведка ДНР обнаружила турецких наемников на подступах к Донбассу // НТВ.Ru https://t.co/Rx4Yt7tVC7;pravda60;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 18:52:26 +0000 2016;683360216813981696;('683360216813981696', '683323093029392386');20734137;('20734137', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";bursuk;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 18:43:38 +0000 2016;683358003282706432;('683358003282706432', '683323093029392386');1664505145;('1664505145', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";ui_imair;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 18:38:00 +0000 2016;683356584395673600;('683356584395673600', '683323093029392386');134229643;('134229643', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";SerboCanada;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 18:31:03 +0000 2016;683354834016309248;('683354834016309248', '683323093029392386');2477973888;('2477973888', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";shinobi22427722;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 17:51:20 +0000 2016;683344841762291712;('683344841762291712', '683316713790767104');2229382765;('2229382765', '462014037');RT @DeepSeaCaptain: Разведка ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/CdHr41FbRj;KSash_ka;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 17:42:47 +0000 2016;683342687504863232;('683342687504863232', '683337663496228865');3717855676;('3717855676', '462246511');"RT @Kirzaq: Разведка ДНР обнаружила турецких наемников на подступах к Донбассу
https://t.co/CjOWs6jhLq";p170598;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 17:22:49 +0000 2016;683337663496228865;;462246511;;"Разведка ДНР обнаружила турецких наемников на подступах к Донбассу
https://t.co/CjOWs6jhLq";Kirzaq;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 17:12:48 +0000 2016;683335143956819969;('683335143956819969', '683323093029392386');3181242948;('3181242948', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";lucanmigh;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 16:53:21 +0000 2016;683330250298802176;('683330250298802176', '683323093029392386');2432086843;('2432086843', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";Inthepeninsula;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 16:45:44 +0000 2016;683328332352630784;('683328332352630784', '683316713790767104');600394520;('600394520', '462014037');RT @DeepSeaCaptain: Разведка ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/CdHr41FbRj;azbukywedy;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 16:44:11 +0000 2016;683327940894060548;('683327940894060548', '683323093029392386');3166270453;('3166270453', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";tiregco;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 16:38:43 +0000 2016;683326564268937220;('683326564268937220', '683323093029392386');2333443931;('2333443931', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";jlpadilha;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 16:32:27 +0000 2016;683324987164504065;('683324987164504065', '683323093029392386');3289735077;('3289735077', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";Ukromrazi;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 16:28:25 +0000 2016;683323972914671616;('683323972914671616', '683323093029392386');2465102024;('2465102024', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";MauriceSchleepe;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 16:28:23 +0000 2016;683323965557755904;('683323965557755904', '683323093029392386');51125172;('51125172', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";Mirandacan;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 16:25:14 +0000 2016;683323174377926656;('683323174377926656', '683323093029392386');3331851939;('3331851939', '845804107');"RT @Russ_Warrior: #DNR intelligence has spotted turkish mercenaries (Grey Wolves?) near the line of contact!
#Ukraine 
Via @ntvru
https://t…";IntelCrab;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 16:19:52 +0000 2016;683321823849746434;('683321823849746434', '683316713790767104');383269831;('383269831', '462014037');RT @DeepSeaCaptain: Разведка ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/CdHr41FbRj;vezhlivayaTaiga;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 16:03:17 +0000 2016;683317646599819264;('683317646599819264', '683316713790767104');2554176787;('2554176787', '462014037');RT @DeepSeaCaptain: Разведка ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/CdHr41FbRj;dvid210;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 15:46:06 +0000 2016;683313323018981376;('683313323018981376', '683274066099355648');1342456622;('1342456622', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;Teplo_I;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 15:37:59 +0000 2016;683311282020335616;('683311282020335616', '683274066099355648');1286122548;('1286122548', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;datskii;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 14:16:31 +0000 2016;683290781478682624;('683290781478682624', '683274066099355648');449139264;('449139264', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;VPanchenko1;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 14:05:16 +0000 2016;683287949069385728;('683287949069385728', '683274066099355648');3958139601;('3958139601', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;elsa_588;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:56:57 +0000 2016;683285857290289152;('683285857290289152', '683274066099355648');605624487;('605624487', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;kmpfcfhdfhjdf;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:46:33 +0000 2016;683283237347659776;('683283237347659776', '683274066099355648');4077046383;('4077046383', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;Ivolga2015Irina;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:45:53 +0000 2016;683283068937986048;('683283068937986048', '683274066099355648');4106369247;('4106369247', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;zola4897;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:43:42 +0000 2016;683282522332114944;('683282522332114944', '683274066099355648');1910545644;('1910545644', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;alisa_alisa25;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:43:08 +0000 2016;683282377490194433;('683282377490194433', '683274066099355648');2695258616;('2695258616', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;AlexeyNameless;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:40:15 +0000 2016;683281654283124736;('683281654283124736', '683274066099355648');2829139596;('2829139596', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;CXiK7hB44nrzB3H;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:36:19 +0000 2016;683280662720331776;('683280662720331776', '683274066099355648');4295809949;('4295809949', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;KN1723;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:35:44 +0000 2016;683280515273744384;('683280515273744384', '683274066099355648');2482525882;('2482525882', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;petrov30111982;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:28:41 +0000 2016;683278742102347776;('683278742102347776', '683274066099355648');4404878733;('4404878733', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;Andrianochilent;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:27:27 +0000 2016;683278430817906688;('683278430817906688', '683274066099355648');406962478;('406962478', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;Oleg_Scherbakov;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:26:04 +0000 2016;683278083982503936;('683278083982503936', '683274066099355648');3417315058;('3417315058', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;trilevskiy;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:25:45 +0000 2016;683278004970102785;('683278004970102785', '683274066099355648');2833566787;('2833566787', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;bogdanlyudmil;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:25:39 +0000 2016;683277977501757440;('683277977501757440', '683277172409241600');103799502;('103799502', '1128766405');RT @ruslan_ru77: Разведка ДНР обнаружила турецких наемников на подступах к Донбассу - https://t.co/6BqMOwzkZZ;Penelake;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:22:27 +0000 2016;683277172409241600;;1128766405;;Разведка ДНР обнаружила турецких наемников на подступах к Донбассу - https://t.co/6BqMOwzkZZ;ruslan_ru77;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:16:50 +0000 2016;683275758878502912;('683275758878502912', '683274066099355648');2373057965;('2373057965', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;mikita551;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:16:27 +0000 2016;683275663462297600;('683275663462297600', '683274066099355648');485843350;('485843350', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;dyudin73;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:16:16 +0000 2016;683275615773028353;('683275615773028353', '683274066099355648');2384482060;('2384482060', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;Kao70A;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:16:03 +0000 2016;683275561377083392;('683275561377083392', '683274066099355648');253910861;('253910861', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;legonavt;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:14:18 +0000 2016;683275124376756225;('683275124376756225', '683274066099355648');2195259585;('2195259585', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;OZdanovich;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:12:46 +0000 2016;683274737854844928;('683274737854844928', '683274066099355648');2595184312;('2595184312', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;lar9073;;http://www.ntv.ru/novosti/1590063/
Sat Jan 02 13:12:06 +0000 2016;683274569084473344;('683274569084473344', '683274066099355648');116493791;('116493791', '20510157');RT @ntvru: Разведка #ДНР обнаружила турецких наемников на подступах к Донбассу https://t.co/kvHJjRElca;nemesida07;;http://www.ntv.ru/novosti/1590063/
Fri Jan 15 17:36:13 +0000 2016;688052076241383424;('688052076241383424', '686180982496575490');2168796937;('2168796937', '2168753346');RT @hyjipakilafy: Украина отключила ЛНР от водоснабжения - Украинская сторона полностью прекратила подачу воды на территорию само... https:…;qamoxudypej;;http://lenta.ru/news/2016/01/04/lnr
Sun Jan 10 13:41:09 +0000 2016;686180982496575490;;2168753346;;Украина отключила ЛНР от водоснабжения - Украинская сторона полностью прекратила подачу воды на территорию само... https://t.co/OvrxqVk54Y;hyjipakilafy;;http://lenta.ru/news/2016/01/04/lnr
Wed Jan 13 04:50:15 +0000 2016;687134541870460928;('687134541870460928', '683966119653183488');2168856908;('2168856908', '227257047');RT @24_7seven: Украина отключила ЛНР от водоснабжения: Украинская сторона полностью прекратила подачу воды… https://t.co/8ZiYJILabv https:/…;dopacyzeligu;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 04 11:00:05 +0000 2016;683966119653183488;;227257047;;Украина отключила ЛНР от водоснабжения: Украинская сторона полностью прекратила подачу воды… https://t.co/8ZiYJILabv https://t.co/izXGvzjod4;24_7seven;;http://lenta.ru/news/2016/01/04/lnr
Tue Jan 12 23:11:04 +0000 2016;687049183921061889;('687049183921061889', '683962570328412160');2168816533;('2168816533', '2303069234');RT @nita_ando: Украина отключила ЛНР от водоснабжения - Украинская сторона полностью прекратила подачу воды на территорию само... https://t…;dewekasydyd;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 04 10:45:58 +0000 2016;683962570328412160;;2303069234;;Украина отключила ЛНР от водоснабжения - Украинская сторона полностью прекратила подачу воды на территорию само... https://t.co/6x8bZ2kCps;nita_ando;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 11 07:14:02 +0000 2016;686445950299205633;('686445950299205633', '683966417151094784');2168871500;('2168871500', '2302939464');RT @EkaterinaKotKot: Украина отключила ЛНР от водоснабжения - Украинская сторона полностью прекратила подачу воды на территорию само... htt…;dymanylujyq;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 04 11:01:15 +0000 2016;683966417151094784;;2302939464;;Украина отключила ЛНР от водоснабжения - Украинская сторона полностью прекратила подачу воды на территорию само... https://t.co/a9ZOZOKkXr;EkaterinaKotKot;;http://lenta.ru/news/2016/01/04/lnr
Sun Jan 10 18:04:41 +0000 2016;686247303695482880;('686247303695482880', '684040489528594432');3700860202;('3700860202', '1216407811');"RT @sorokin_EV: Украина отключила ЛНР от водоснабжения
https://t.co/CU8BFn6rsM https://t.co/dkfH5iplvG";clubni4kina;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 04 15:55:36 +0000 2016;684040489528594432;;1216407811;;"Украина отключила ЛНР от водоснабжения
https://t.co/CU8BFn6rsM https://t.co/dkfH5iplvG";sorokin_EV;;http://lenta.ru/news/2016/01/04/lnr
Fri Jan 08 15:24:15 +0000 2016;685482154730602496;('685482154730602496', '684949092171124736');2168814036;('2168814036', '2168741503');RT @qiryhakaduk: Украина отключила ЛНР от водоснабжения - Украинская сторона полностью прекратила подачу воды на территорию само... https:/…;fokymemuruxu;;http://lenta.ru/news/2016/01/04/lnr
Thu Jan 07 04:06:03 +0000 2016;684949092171124736;;2168741503;;Украина отключила ЛНР от водоснабжения - Украинская сторона полностью прекратила подачу воды на территорию само... https://t.co/LqzokyzlzW;qiryhakaduk;;http://lenta.ru/news/2016/01/04/lnr
Fri Jan 08 07:36:43 +0000 2016;685364495078830084;('685364495078830084', '684040489528594432');3565600883;('3565600883', '1216407811');"RT @sorokin_EV: Украина отключила ЛНР от водоснабжения
https://t.co/CU8BFn6rsM https://t.co/dkfH5iplvG";EkAQ0CFCEW3hxop;;http://lenta.ru/news/2016/01/04/lnr
Thu Jan 07 10:39:35 +0000 2016;685048124277153792;('685048124277153792', '684040489528594432');2907417929;('2907417929', '1216407811');"RT @sorokin_EV: Украина отключила ЛНР от водоснабжения
https://t.co/CU8BFn6rsM https://t.co/dkfH5iplvG";novoross72;;http://lenta.ru/news/2016/01/04/lnr
Thu Jan 07 08:32:45 +0000 2016;685016205925683200;('685016205925683200', '684040489528594432');3150486465;('3150486465', '1216407811');"RT @sorokin_EV: Украина отключила ЛНР от водоснабжения
https://t.co/CU8BFn6rsM https://t.co/dkfH5iplvG";alla1968alla95;;http://lenta.ru/news/2016/01/04/lnr
Tue Jan 05 21:21:54 +0000 2016;684484995587637248;('684484995587637248', '684040489528594432');842281830;('842281830', '1216407811');"RT @sorokin_EV: Украина отключила ЛНР от водоснабжения
https://t.co/CU8BFn6rsM https://t.co/dkfH5iplvG";igorgromov0202;;http://lenta.ru/news/2016/01/04/lnr
Tue Jan 05 16:26:10 +0000 2016;684410568942469121;('684410568942469121', '683962613483630592');2168715318;('2168715318', '2429289211');RT @oubbel: Украина отключила ЛНР от водоснабжения - Украинская сторона полностью прекратила подачу воды на территорию само... https://t.co…;nujahykimora;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 04 10:46:09 +0000 2016;683962613483630592;;2429289211;;Украина отключила ЛНР от водоснабжения - Украинская сторона полностью прекратила подачу воды на территорию само... https://t.co/GfYoMjqqHf;oubbel;;http://lenta.ru/news/2016/01/04/lnr
Tue Jan 05 10:59:57 +0000 2016;684328476413980672;('684328476413980672', '684040489528594432');1830606008;('1830606008', '1216407811');"RT @sorokin_EV: Украина отключила ЛНР от водоснабжения
https://t.co/CU8BFn6rsM https://t.co/dkfH5iplvG";AlexeyMityagin;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 04 20:43:40 +0000 2016;684112983446941696;('684112983446941696', '683981681339023360');456059599;('456059599', '54117369');RT @Yvgeny79: Украина отключила ЛНР от водоснабжения: https://t.co/hL8zvvQnUe;dzhynd;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 04 12:01:55 +0000 2016;683981681339023360;;54117369;;Украина отключила ЛНР от водоснабжения: https://t.co/hL8zvvQnUe;ea_potapoff;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 04 20:22:56 +0000 2016;684107767158845440;('684107767158845440', '684040489528594432');2159071861;('2159071861', '1216407811');"RT @sorokin_EV: Украина отключила ЛНР от водоснабжения
https://t.co/CU8BFn6rsM https://t.co/dkfH5iplvG";29Roza;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 04 18:55:10 +0000 2016;684085680306257920;('684085680306257920', '684040489528594432');3918759022;('3918759022', '1216407811');"RT @sorokin_EV: Украина отключила ЛНР от водоснабжения
https://t.co/CU8BFn6rsM https://t.co/dkfH5iplvG";ksnrumanceva;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 04 18:09:23 +0000 2016;684074158154592256;('684074158154592256', '684040489528594432');2401098421;('2401098421', '1216407811');"RT @sorokin_EV: Украина отключила ЛНР от водоснабжения
https://t.co/CU8BFn6rsM https://t.co/dkfH5iplvG";burdog4;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 04 17:43:58 +0000 2016;684067761706938368;('684067761706938368', '683976180328828928');493946133;('493946133', '228661749');RT @lentaruofficial: Украина отключила ЛНР от водоснабжения: https://t.co/vaUZGuCnh3;EnwerTeckeev;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 04 11:40:03 +0000 2016;683976180328828928;;228661749;;Украина отключила ЛНР от водоснабжения: https://t.co/vaUZGuCnh3;lentaruofficial;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 04 17:43:31 +0000 2016;684067649127624704;('684067649127624704', '683976180328828928');2736431542;('2736431542', '228661749');RT @lentaruofficial: Украина отключила ЛНР от водоснабжения: https://t.co/vaUZGuCnh3;donskoy5400;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 04 17:34:10 +0000 2016;684065296286638080;('684065296286638080', '683982687229579264');2549844133;('2549844133', '430733591');RT @myrevolutionrus: Украина прекратила подачу воды на территорию ЛНР. https://t.co/u0vJ1vIFub;1970Korobkova1;;http://lenta.ru/news/2016/01/04/lnr
Mon Jan 04 12:05:55 +0000 2016;683982687229579264;;430733591;;Украина прекратила подачу воды на территорию ЛНР. https://t.co/u0vJ1vIFub;myrevolutionrus;;http://lenta.ru/news/2016/01/04/lnr
